#ct	dtheta
0.01273	0.00209028
0.01274	0.00216087
0.01275	0.00215557
0.01276	0.00206857
0.01277	0.00213531
0.01278	0.00216356
0.01279	0.00224748
0.0128	0.00224098
0.01281	0.00225016
0.01282	0.00228559
0.01283	0.00228783
0.01284	0.00224639
0.01285	0.00222826
0.01286	0.00218721
0.01287	0.00220767
0.01288	0.00218447
0.01289	0.00222788
0.0129	0.00220884
0.01291	0.00207422
0.01292	0.00203669
0.01293	0.0020649
0.01294	0.00206436
0.01295	0.00210657
0.01296	0.00210115
0.01297	0.00208355
0.01298	0.00207734
0.01299	0.002103
0.013	0.00209856
0.01301	0.00212253
0.01302	0.0020602
0.01303	0.00202389
0.01304	0.00197371
0.01305	0.00201138
0.01306	0.00202415
0.01307	0.00192382
0.01308	0.00205714
0.01309	0.00205886
0.0131	0.00204969
0.01311	0.00209801
0.01312	0.00208035
0.01313	0.00206279
0.01314	0.0020465
0.01315	0.00207966
0.01316	0.0021378
0.01317	0.00211619
0.01318	0.0022085
0.01319	0.00218752
0.0132	0.00222744
0.01321	0.0022959
0.01322	0.0023963
0.01323	0.00244749
0.01324	0.00244964
0.01325	0.00248027
0.01326	0.00251694
0.01327	0.00242805
0.01328	0.00245769
0.01329	0.00241556
0.0133	0.00232565
0.01331	0.00231162
0.01332	0.00230958
0.01333	0.00232764
0.01334	0.0022866
0.01335	0.00231453
0.01336	0.00230169
0.01337	0.0024272
0.01338	0.00236341
0.01339	0.0023141
0.0134	0.0023726
0.01341	0.00238177
0.01342	0.00243359
0.01343	0.00240481
0.01344	0.00241169
0.01345	0.00248819
0.01346	0.00252983
0.01347	0.0024527
0.01348	0.00240331
0.01349	0.00241918
0.0135	0.0023915
0.01351	0.00227681
0.01352	0.00228756
0.01353	0.00230946
0.01354	0.00231512
0.01355	0.00225909
0.01356	0.00218916
0.01357	0.00221147
0.01358	0.00214651
0.01359	0.00215016
0.0136	0.0021124
0.01361	0.00219759
0.01362	0.00221929
0.01363	0.00224621
0.01364	0.00229986
0.01365	0.00235014
0.01366	0.00236497
0.01367	0.00231706
0.01368	0.00231991
0.01369	0.00228917
0.0137	0.00232309
0.01371	0.0023434
0.01372	0.00243188
0.01373	0.00236216
0.01374	0.00234879
0.01375	0.00234916
0.01376	0.00235552
0.01377	0.00241197
0.01378	0.00242295
0.01379	0.00242737
0.0138	0.00246092
0.01381	0.00244099
0.01382	0.00231725
0.01383	0.00229613
0.01384	0.00221106
0.01385	0.00219723
0.01386	0.00218809
0.01387	0.00219949
0.01388	0.0022505
0.01389	0.00227674
0.0139	0.00221398
0.01391	0.00224294
0.01392	0.0022039
0.01393	0.00211563
0.01394	0.0022043
0.01395	0.00222627
0.01396	0.00215675
0.01397	0.00208295
0.01398	0.00205232
0.01399	0.00203729
0.014	0.00201861
0.01401	0.00208899
0.01402	0.0022375
0.01403	0.00226854
0.01404	0.00227502
0.01405	0.00229572
0.01406	0.00229089
0.01407	0.00223264
0.01408	0.00234915
0.01409	0.00234685
0.0141	0.00231964
0.01411	0.00229503
0.01412	0.00236229
0.01413	0.00227136
0.01414	0.00225762
0.01415	0.00227514
0.01416	0.002226
0.01417	0.00224258
0.01418	0.00225547
0.01419	0.00229145
0.0142	0.00221869
0.01421	0.00229208
0.01422	0.00231565
0.01423	0.00230638
0.01424	0.00233118
0.01425	0.00225539
0.01426	0.00221301
0.01427	0.00221137
0.01428	0.00214141
0.01429	0.00208388
0.0143	0.00207596
0.01431	0.00205751
0.01432	0.0020669
0.01433	0.00205073
0.01434	0.00216813
0.01435	0.00211514
0.01436	0.00207207
0.01437	0.00210268
0.01438	0.00203679
0.01439	0.00210979
0.0144	0.00206017
0.01441	0.00207226
0.01442	0.00205498
0.01443	0.00202769
0.01444	0.00202492
0.01445	0.00192119
0.01446	0.00201886
0.01447	0.0020153
0.01448	0.00199513
0.01449	0.00203213
0.0145	0.00199106
0.01451	0.00202842
0.01452	0.00204924
0.01453	0.00203667
0.01454	0.00203627
0.01455	0.00208322
0.01456	0.00205455
0.01457	0.00204211
0.01458	0.00196133
0.01459	0.00198056
0.0146	0.00200695
0.01461	0.00202318
0.01462	0.00203398
0.01463	0.00202611
0.01464	0.00204339
0.01465	0.00211629
0.01466	0.00214263
0.01467	0.00212829
0.01468	0.00218911
0.01469	0.00214197
0.0147	0.00209831
0.01471	0.00201856
0.01472	0.00208819
0.01473	0.00208382
0.01474	0.00208388
0.01475	0.00204267
0.01476	0.00209112
0.01477	0.00209147
0.01478	0.00214147
0.01479	0.00216105
0.0148	0.0021735
0.01481	0.00213707
0.01482	0.00209734
0.01483	0.00212326
0.01484	0.00207201
0.01485	0.00221642
0.01486	0.00223717
0.01487	0.00218153
0.01488	0.00218984
0.01489	0.00220076
0.0149	0.00225236
0.01491	0.00228746
0.01492	0.00222902
0.01493	0.0022251
0.01494	0.00226253
0.01495	0.00231136
0.01496	0.00226843
0.01497	0.00217052
0.01498	0.00217264
0.01499	0.00214798
0.015	0.00214198
0.01501	0.00222709
0.01502	0.00227476
0.01503	0.00233735
0.01504	0.00234111
0.01505	0.00234694
0.01506	0.00236961
0.01507	0.00233873
0.01508	0.00236267
0.01509	0.00238082
0.0151	0.00235669
0.01511	0.00230211
0.01512	0.00239951
0.01513	0.00236311
0.01514	0.00226184
0.01515	0.00225277
0.01516	0.00222716
0.01517	0.0021886
0.01518	0.00221245
0.01519	0.00224758
0.0152	0.00223949
0.01521	0.00230333
0.01522	0.00233218
0.01523	0.00234731
0.01524	0.00238484
0.01525	0.00237828
0.01526	0.0022988
0.01527	0.00235416
0.01528	0.00235938
0.01529	0.00238073
0.0153	0.00235101
0.01531	0.0022991
0.01532	0.00221835
0.01533	0.00221835
0.01534	0.00222517
0.01535	0.00225194
0.01536	0.00227679
0.01537	0.00233691
0.01538	0.00233133
0.01539	0.00238439
0.0154	0.00235675
0.01541	0.00237794
0.01542	0.00233076
0.01543	0.00241239
0.01544	0.00238384
0.01545	0.00239817
0.01546	0.00241392
0.01547	0.00234406
0.01548	0.00238905
0.01549	0.00237776
0.0155	0.0023734
0.01551	0.002355
0.01552	0.00231307
0.01553	0.002302
0.01554	0.00230496
0.01555	0.00230853
0.01556	0.00226757
0.01557	0.00232756
0.01558	0.00229394
0.01559	0.00225655
0.0156	0.00230599
0.01561	0.0023402
0.01562	0.00236045
0.01563	0.00230891
0.01564	0.00229766
0.01565	0.00225128
0.01566	0.00228995
0.01567	0.00235865
0.01568	0.00242081
0.01569	0.00247405
0.0157	0.00242847
0.01571	0.00243902
0.01572	0.00250651
0.01573	0.00254612
0.01574	0.00255639
0.01575	0.00246602
0.01576	0.00245161
0.01577	0.00246415
0.01578	0.00249455
0.01579	0.0024829
0.0158	0.00253496
0.01581	0.00263301
0.01582	0.00268173
0.01583	0.00258131
0.01584	0.00259532
0.01585	0.00258291
0.01586	0.00260753
0.01587	0.00265729
0.01588	0.00271515
0.01589	0.00269507
0.0159	0.00269235
0.01591	0.00264895
0.01592	0.00261355
0.01593	0.00261124
0.01594	0.00256333
0.01595	0.00257326
0.01596	0.00260159
0.01597	0.00261012
0.01598	0.0026493
0.01599	0.0026363
0.016	0.00269805
0.01601	0.00276606
0.01602	0.0027655
0.01603	0.00278005
0.01604	0.00279623
0.01605	0.00286349
0.01606	0.00288272
0.01607	0.00280377
0.01608	0.0028655
0.01609	0.00285858
0.0161	0.00282888
0.01611	0.00285035
0.01612	0.00289423
0.01613	0.00298922
0.01614	0.00302662
0.01615	0.00301348
0.01616	0.00310355
0.01617	0.00306059
0.01618	0.00308472
0.01619	0.00317129
0.0162	0.00313774
0.01621	0.00308782
0.01622	0.00313729
0.01623	0.00301764
0.01624	0.0029371
0.01625	0.00294022
0.01626	0.00296825
0.01627	0.00303921
0.01628	0.00306717
0.01629	0.00304851
0.0163	0.00307694
0.01631	0.00308355
0.01632	0.00304435
0.01633	0.00302459
0.01634	0.00301428
0.01635	0.00298066
0.01636	0.00296174
0.01637	0.00297422
0.01638	0.00300471
0.01639	0.00296778
0.0164	0.0029211
0.01641	0.00290919
0.01642	0.00291451
0.01643	0.00293801
0.01644	0.00288542
0.01645	0.00285777
0.01646	0.0028688
0.01647	0.00280558
0.01648	0.00274445
0.01649	0.00279671
0.0165	0.00284116
0.01651	0.00290748
0.01652	0.00288969
0.01653	0.00289916
0.01654	0.00297187
0.01655	0.00301971
0.01656	0.00303461
0.01657	0.00301302
0.01658	0.0031057
0.01659	0.0031717
0.0166	0.00317473
0.01661	0.00315633
0.01662	0.00316247
0.01663	0.00305769
0.01664	0.00303864
0.01665	0.00315717
0.01666	0.00313163
0.01667	0.00312924
0.01668	0.00309532
0.01669	0.00304301
0.0167	0.00309089
0.01671	0.00304849
0.01672	0.00302486
0.01673	0.00303705
0.01674	0.00304767
0.01675	0.00305509
0.01676	0.00305952
0.01677	0.00302043
0.01678	0.00293154
0.01679	0.00286971
0.0168	0.00289989
0.01681	0.00288091
0.01682	0.0028486
0.01683	0.00280396
0.01684	0.00283081
0.01685	0.00277389
0.01686	0.00268375
0.01687	0.00261096
0.01688	0.00261048
0.01689	0.00259724
0.0169	0.00263879
0.01691	0.00261498
0.01692	0.00256659
0.01693	0.00254734
0.01694	0.00255026
0.01695	0.00260612
0.01696	0.00261158
0.01697	0.00252952
0.01698	0.0025526
0.01699	0.00257112
0.017	0.00266674
0.01701	0.00256477
0.01702	0.00259129
0.01703	0.00262852
0.01704	0.00258929
0.01705	0.0025301
0.01706	0.00246672
0.01707	0.00251783
0.01708	0.00253326
0.01709	0.00251885
0.0171	0.00244944
0.01711	0.00244891
0.01712	0.00244753
0.01713	0.00249633
0.01714	0.00246583
0.01715	0.00249451
0.01716	0.002478
0.01717	0.00244503
0.01718	0.00241763
0.01719	0.00230263
0.0172	0.00231623
0.01721	0.00231779
0.01722	0.00231946
0.01723	0.00244057
0.01724	0.00245689
0.01725	0.00242321
0.01726	0.00243212
0.01727	0.00241462
0.01728	0.00240742
0.01729	0.00239171
0.0173	0.00237803
0.01731	0.002421
0.01732	0.0023419
0.01733	0.00227484
0.01734	0.0022824
0.01735	0.00234414
0.01736	0.00233042
0.01737	0.00229576
0.01738	0.00236841
0.01739	0.00231059
0.0174	0.00234145
0.01741	0.00236602
0.01742	0.00235504
0.01743	0.00233017
0.01744	0.00233098
0.01745	0.00237198
0.01746	0.00233907
0.01747	0.0022592
0.01748	0.00217698
0.01749	0.00219714
0.0175	0.00214693
0.01751	0.00213146
0.01752	0.00222434
0.01753	0.00223292
0.01754	0.0021915
0.01755	0.00213903
0.01756	0.00213666
0.01757	0.00217681
0.01758	0.00214163
0.01759	0.00220763
0.0176	0.00214503
0.01761	0.00208935
0.01762	0.00206915
0.01763	0.00207985
0.01764	0.00204854
0.01765	0.00208159
0.01766	0.00205128
0.01767	0.0020734
0.01768	0.00216625
0.01769	0.00209684
0.0177	0.0020788
0.01771	0.00209004
0.01772	0.00209564
0.01773	0.0020335
0.01774	0.0020177
0.01775	0.00209469
0.01776	0.00207146
0.01777	0.00213275
0.01778	0.00206183
0.01779	0.00206872
0.0178	0.00214353
0.01781	0.00212274
0.01782	0.00208053
0.01783	0.00202181
0.01784	0.00201692
0.01785	0.00192828
0.01786	0.00195041
0.01787	0.00198834
0.01788	0.00211677
0.01789	0.00219889
0.0179	0.00221491
0.01791	0.00217868
0.01792	0.0022096
0.01793	0.00225401
0.01794	0.00227423
0.01795	0.00234991
0.01796	0.00225482
0.01797	0.00222129
0.01798	0.0022515
0.01799	0.00225146
0.018	0.00221153
0.01801	0.00224942
0.01802	0.00222506
0.01803	0.00224309
0.01804	0.00229761
0.01805	0.0022762
0.01806	0.00222993
0.01807	0.00223259
0.01808	0.00220853
0.01809	0.00219825
0.0181	0.00214939
0.01811	0.0021406
0.01812	0.00216784
0.01813	0.00220965
0.01814	0.00222283
0.01815	0.00220862
0.01816	0.00218347
0.01817	0.00214093
0.01818	0.00218832
0.01819	0.00219788
0.0182	0.00223583
0.01821	0.00225302
0.01822	0.0022649
0.01823	0.00220803
0.01824	0.00214513
0.01825	0.00214877
0.01826	0.00211089
0.01827	0.00211265
0.01828	0.00203372
0.01829	0.00207082
0.0183	0.00206864
0.01831	0.0020623
0.01832	0.00203129
0.01833	0.00207832
0.01834	0.00204451
0.01835	0.00206422
0.01836	0.00208367
0.01837	0.00209612
0.01838	0.00199981
0.01839	0.00206747
0.0184	0.0020612
0.01841	0.00205056
0.01842	0.00207487
0.01843	0.00216195
0.01844	0.00216629
0.01845	0.00215939
0.01846	0.002106
0.01847	0.00208611
0.01848	0.00204943
0.01849	0.00202076
0.0185	0.00199872
0.01851	0.00195342
0.01852	0.00191103
0.01853	0.00188591
0.01854	0.00191485
0.01855	0.00194406
0.01856	0.00194341
0.01857	0.00189187
0.01858	0.00186416
0.01859	0.00187321
0.0186	0.00183065
0.01861	0.00179256
0.01862	0.00184675
0.01863	0.00180461
0.01864	0.00183247
0.01865	0.00179108
0.01866	0.00177274
0.01867	0.00182676
0.01868	0.00176856
0.01869	0.00177842
0.0187	0.00179475
0.01871	0.00179184
0.01872	0.00178281
0.01873	0.00181923
0.01874	0.00174283
0.01875	0.00172511
0.01876	0.00171505
0.01877	0.00171025
0.01878	0.00167724
0.01879	0.0016801
0.0188	0.00164333
0.01881	0.00170998
0.01882	0.00174411
0.01883	0.00180022
0.01884	0.00182619
0.01885	0.00179857
0.01886	0.00184461
0.01887	0.00182997
0.01888	0.00185055
0.01889	0.00182929
0.0189	0.00182746
0.01891	0.00178508
0.01892	0.00178261
0.01893	0.00182587
0.01894	0.00175444
0.01895	0.00174831
0.01896	0.00180357
0.01897	0.00185738
0.01898	0.0017785
0.01899	0.00176825
0.019	0.00178131
0.01901	0.00186496
0.01902	0.00188131
0.01903	0.00191668
0.01904	0.00176462
0.01905	0.00183137
0.01906	0.00182065
0.01907	0.00184138
0.01908	0.00188435
0.01909	0.00189082
0.0191	0.0019202
0.01911	0.00187136
0.01912	0.00191671
0.01913	0.00190217
0.01914	0.00196573
0.01915	0.00202448
0.01916	0.00200589
0.01917	0.00195042
0.01918	0.00195386
0.01919	0.00195914
0.0192	0.00185838
0.01921	0.00177559
0.01922	0.00181596
0.01923	0.00182472
0.01924	0.00195061
0.01925	0.00186196
0.01926	0.00181919
0.01927	0.00178542
0.01928	0.00179519
0.01929	0.00187881
0.0193	0.00193111
0.01931	0.0019126
0.01932	0.00193124
0.01933	0.0019166
0.01934	0.00187399
0.01935	0.0018508
0.01936	0.00188094
0.01937	0.0018959
0.01938	0.00191465
0.01939	0.00196759
0.0194	0.00201309
0.01941	0.00194362
0.01942	0.00191257
0.01943	0.00182967
0.01944	0.00185565
0.01945	0.00178329
0.01946	0.00178193
0.01947	0.00171287
0.01948	0.00169682
0.01949	0.00170113
0.0195	0.00167469
0.01951	0.00169644
0.01952	0.0016632
0.01953	0.00167998
0.01954	0.00166507
0.01955	0.00177907
0.01956	0.00166242
0.01957	0.00164464
0.01958	0.00155093
0.01959	0.00156224
0.0196	0.00161461
0.01961	0.00160686
0.01962	0.00160293
0.01963	0.00155121
0.01964	0.00156706
0.01965	0.00156908
0.01966	0.00152356
0.01967	0.00144866
0.01968	0.00146579
0.01969	0.00138022
0.0197	0.00135359
0.01971	0.00133545
0.01972	0.001281
0.01973	0.00136427
0.01974	0.00143693
0.01975	0.00147445
0.01976	0.0014802
0.01977	0.00137174
0.01978	0.00139694
0.01979	0.00135194
0.0198	0.00134106
0.01981	0.00131436
0.01982	0.00133183
0.01983	0.0013711
0.01984	0.00146749
0.01985	0.00148189
0.01986	0.0014876
0.01987	0.00153886
0.01988	0.00154966
0.01989	0.00152943
0.0199	0.00147628
0.01991	0.00148968
0.01992	0.00154783
0.01993	0.00153801
0.01994	0.00160378
0.01995	0.00153981
0.01996	0.00159208
0.01997	0.00158928
0.01998	0.00160032
0.01999	0.00160932
0.02	0.00156729
0.02001	0.00152607
0.02002	0.00153872
0.02003	0.00156594
0.02004	0.00163229
0.02005	0.00165542
0.02006	0.00167672
0.02007	0.00174449
0.02008	0.00171502
0.02009	0.0018075
0.0201	0.00182725
0.02011	0.00184576
0.02012	0.00185907
0.02013	0.00187034
0.02014	0.00182108
0.02015	0.00183029
0.02016	0.00196853
0.02017	0.0019786
0.02018	0.00199432
0.02019	0.00196256
0.0202	0.00206897
0.02021	0.00208922
0.02022	0.0020768
0.02023	0.00210793
0.02024	0.0021188
0.02025	0.00213598
0.02026	0.00204052
0.02027	0.00204673
0.02028	0.00200712
0.02029	0.00204812
0.0203	0.00202412
0.02031	0.00194461
0.02032	0.0019196
0.02033	0.001842
0.02034	0.00184268
0.02035	0.00186126
0.02036	0.00184905
0.02037	0.00179882
0.02038	0.00177771
0.02039	0.00170113
0.0204	0.00171837
0.02041	0.00172795
0.02042	0.0017641
0.02043	0.00170117
0.02044	0.00161459
0.02045	0.00161902
0.02046	0.00153517
0.02047	0.00149908
0.02048	0.00141859
0.02049	0.00139715
0.0205	0.00143931
0.02051	0.0014479
0.02052	0.00149509
0.02053	0.00153235
0.02054	0.00152682
0.02055	0.00154339
0.02056	0.00149588
0.02057	0.00146115
0.02058	0.00136447
0.02059	0.00133747
0.0206	0.00131616
0.02061	0.0013212
0.02062	0.00133163
0.02063	0.00128046
0.02064	0.00129586
0.02065	0.00128949
0.02066	0.00124852
0.02067	0.00125398
0.02068	0.00125094
0.02069	0.0012063
0.0207	0.00118153
0.02071	0.0012108
0.02072	0.0012193
0.02073	0.00128002
0.02074	0.00127452
0.02075	0.00127518
0.02076	0.00125842
0.02077	0.00124982
0.02078	0.00123054
0.02079	0.00123504
0.0208	0.00129716
0.02081	0.00124961
0.02082	0.00125909
0.02083	0.00120362
0.02084	0.00117868
0.02085	0.00127401
0.02086	0.00122506
0.02087	0.00122123
0.02088	0.00124032
0.02089	0.0012874
0.0209	0.00130053
0.02091	0.00131272
0.02092	0.00123351
0.02093	0.00118147
0.02094	0.00115165
0.02095	0.00119466
0.02096	0.00110866
0.02097	0.001114
0.02098	0.00111072
0.02099	0.00111642
0.021	0.00111014
0.02101	0.00105152
0.02102	0.000999477
0.02103	0.000899501
0.02104	0.000822174
0.02105	0.000859516
0.02106	0.000833473
0.02107	0.000806501
0.02108	0.000828664
0.02109	0.000846965
0.0211	0.000831231
0.02111	0.000825997
0.02112	0.000858047
0.02113	0.000903439
0.02114	0.000962861
0.02115	0.00101035
0.02116	0.00103301
0.02117	0.00101284
0.02118	0.00100421
0.02119	0.00104833
0.0212	0.00104139
0.02121	0.0011225
0.02122	0.00104841
0.02123	0.00109728
0.02124	0.00107971
0.02125	0.000986429
0.02126	0.0010179
0.02127	0.000968224
0.02128	0.000968119
0.02129	0.000946914
0.0213	0.000917089
0.02131	0.000941218
0.02132	0.000965361
0.02133	0.00095024
0.02134	0.000896531
0.02135	0.000891931
0.02136	0.000813179
0.02137	0.000873103
0.02138	0.000879701
0.02139	0.000889771
0.0214	0.000910984
0.02141	0.000805088
0.02142	0.00081599
0.02143	0.000812986
0.02144	0.000821466
0.02145	0.000799948
0.02146	0.000780586
0.02147	0.000774818
0.02148	0.000766424
0.02149	0.000782481
0.0215	0.000766934
0.02151	0.000746648
0.02152	0.000751373
0.02153	0.000751171
0.02154	0.000736105
0.02155	0.000748516
0.02156	0.000728429
0.02157	0.000714609
0.02158	0.000651368
0.02159	0.000746726
0.0216	0.000784317
0.02161	0.000881873
0.02162	0.000826968
0.02163	0.00084053
0.02164	0.000871703
0.02165	0.000872773
0.02166	0.000923887
0.02167	0.000966152
0.02168	0.00094221
0.02169	0.000976056
0.0217	0.000932542
0.02171	0.000907744
0.02172	0.00091346
0.02173	0.000921563
0.02174	0.000862815
0.02175	0.000857151
0.02176	0.000780694
0.02177	0.00083531
0.02178	0.000816632
0.02179	0.00078772
0.0218	0.000766541
0.02181	0.000800742
0.02182	0.000857019
0.02183	0.00088862
0.02184	0.000876212
0.02185	0.000888793
0.02186	0.000784554
0.02187	0.000718112
0.02188	0.000746705
0.02189	0.000726736
0.0219	0.000708444
0.02191	0.000729423
0.02192	0.000744488
0.02193	0.000821125
0.02194	0.000840202
0.02195	0.000851515
0.02196	0.000857238
0.02197	0.000942951
0.02198	0.000949588
0.02199	0.00101214
0.022	0.000993896
0.02201	0.000964078
0.02202	0.00102308
0.02203	0.000995104
0.02204	0.000983188
0.02205	0.00101198
0.02206	0.000957789
0.02207	0.000946227
0.02208	0.000905948
0.02209	0.000889048
0.0221	0.000822603
0.02211	0.000802272
0.02212	0.000799218
0.02213	0.000806943
0.02214	0.000896803
0.02215	0.000931191
0.02216	0.000958371
0.02217	0.000956688
0.02218	0.000938755
0.02219	0.000952302
0.0222	0.000906273
0.02221	0.000891053
0.02222	0.000811681
0.02223	0.00084202
0.02224	0.000833517
0.02225	0.000874109
0.02226	0.00090594
0.02227	0.000933656
0.02228	0.000973928
0.02229	0.000991546
0.0223	0.000957712
0.02231	0.000950257
0.02232	0.00105126
0.02233	0.00112802
0.02234	0.00114111
0.02235	0.00115201
0.02236	0.00118219
0.02237	0.00120195
0.02238	0.00125545
0.02239	0.00117646
0.0224	0.00113897
0.02241	0.00117601
0.02242	0.00120638
0.02243	0.00123189
0.02244	0.0011743
0.02245	0.00119211
0.02246	0.00115368
0.02247	0.00110585
0.02248	0.00112046
0.02249	0.00106723
0.0225	0.000998468
0.02251	0.000986777
0.02252	0.000973455
0.02253	0.000917182
0.02254	0.000881285
0.02255	0.000959007
0.02256	0.000943987
0.02257	0.00092412
0.02258	0.000909113
0.02259	0.000888803
0.0226	0.000914973
0.02261	0.000846801
0.02262	0.000876329
0.02263	0.000919918
0.02264	0.000982963
0.02265	0.00102069
0.02266	0.000943768
0.02267	0.000913016
0.02268	0.000863917
0.02269	0.000957249
0.0227	0.000998391
0.02271	0.000916057
0.02272	0.000903446
0.02273	0.000793278
0.02274	0.00075157
0.02275	0.000787633
0.02276	0.000797251
0.02277	0.000850305
0.02278	0.000993551
0.02279	0.000997999
0.0228	0.00100247
0.02281	0.00103105
0.02282	0.00102496
0.02283	0.00108438
0.02284	0.00113954
0.02285	0.00116788
0.02286	0.0011561
0.02287	0.00119456
0.02288	0.00112309
0.02289	0.00112836
0.0229	0.00111225
0.02291	0.0010322
0.02292	0.000997202
0.02293	0.000970029
0.02294	0.00102061
0.02295	0.000933825
0.02296	0.000924729
0.02297	0.000962671
0.02298	0.000955098
0.02299	0.000980112
0.023	0.000979699
0.02301	0.000945181
0.02302	0.00102468
0.02303	0.000954811
0.02304	0.000864406
0.02305	0.000854137
0.02306	0.00085191
0.02307	0.000815559
0.02308	0.000829865
0.02309	0.00096144
0.0231	0.000876416
0.02311	0.000924084
0.02312	0.000826588
0.02313	0.000776356
0.02314	0.000700146
0.02315	0.000730118
0.02316	0.000717282
0.02317	0.000740107
0.02318	0.000760411
0.02319	0.000780505
0.0232	0.000858535
0.02321	0.00084361
0.02322	0.000914677
0.02323	0.000937569
0.02324	0.000872001
0.02325	0.000920261
0.02326	0.000976748
0.02327	0.000972473
0.02328	0.000946829
0.02329	0.00092246
0.0233	0.00101138
0.02331	0.000963699
0.02332	0.000933329
0.02333	0.000945065
0.02334	0.00106553
0.02335	0.000969675
0.02336	0.000919977
0.02337	0.000969267
0.02338	0.000899393
0.02339	0.000928684
0.0234	0.000934456
0.02341	0.000874689
0.02342	0.000890886
0.02343	0.000849213
0.02344	0.000922121
0.02345	0.000949162
0.02346	0.00100003
0.02347	0.00108002
0.02348	0.00112185
0.02349	0.0011519
0.0235	0.00108342
0.02351	0.00104404
0.02352	0.00105828
0.02353	0.00106932
0.02354	0.00104565
0.02355	0.00107395
0.02356	0.00104899
0.02357	0.00109838
0.02358	0.00111166
0.02359	0.00108334
0.0236	0.00107429
0.02361	0.00105586
0.02362	0.00105325
0.02363	0.00115822
0.02364	0.00114351
0.02365	0.0011299
0.02366	0.00113156
0.02367	0.00126664
0.02368	0.00120227
0.02369	0.00127385
